block,timestamp,previousVariableBorrowIndex,variableBorrowIndex,percent_deltaIndex,currentVariableBorrowRate,utilization
24463169,1771170119,1218074537534102519732491069,1218074641825881153097291036,0.000000001189169364831007108061,37501644514020604403038391,0.690058325923826987313702829852
24463170,1771170131,1218074641825881153097291036,1218074659207845588113764937,0.000000001189169355579148707382,37501644679900790344471533,0.690058329655710789296563234529
24463171,1771170143,1218074659207845588113764937,1218074676589810348056688491,0.000000001189169355579148707382,37501407804635861225850991,0.690053971653109998740660557814
24463173,1771170167,1218074676589810348056688491,1218074711353521029288392281,0.000000001189161861573732487575,37501395678107394223318720,0.690053749875011779302269587788
24463176,1771170203,1218074711353521029288392281,1218074763499072049528471162,0.000000001189161479163579400292,37501179561646133408550014,0.690049775025977085718409398396
24463185,1771170311,1218074763499072049528471162,1218074919934836976758405404,0.000000001189154680075537860927,37501208941580021262335496,0.690050321754607343116560969065
24463195,1771170431,1218074919934836976758405404,1218075093752513301572325524,0.000000001189155620269962372701,37501210600386374522087614,0.690050359073292152167766744242
24463213,1771170647,1218075093752513301572325524,1218075406624407030582712347,0.000000001189155739927332703423,37501213586237730513505587,0.690050426246931580820387353015
24463214,1771170659,1218075406624407030582712347,1218075424006182644693861570,0.000000001189155681332228603007,37501116576972633204035433,0.690048641810503071702953548083
24463221,1771170743,1218075424006182644693861570,1218075545678304142543843333,0.000000001189152665226345106930,37501208370646384242870014,0.690050335639633916073876207520
24463224,1771170779,1218075545678304142543843333,1218075597823630429561249523,0.000000001189155539470397655704,37501146329947530766524066,0.690049196036033429813016937260
24463227,1771170815,1218075597823630429561249523,1218075649968872681473870358,0.000000001189153571908481815210,37501137018570955678957365,0.690049026730985004540741556411
24463228,1771170827,1218075649968872681473870358,1218075667350616279032904770,0.000000001189153257345291642612,37501192958191695650230508,0.690050056741468464949207373138
24463231,1771170863,1218075667350616279032904770,1218075719495926343815144328,0.000000001189155052205848051017,37501154970768908336379230,0.690049359754187685567217158678
24463235,1771170911,1218075719495926343815144328,1218075789022939474133572492,0.000000001189153858716096578974,37501176549421289056344862,0.690049759535716344949207723403
24463236,1771170923,1218075789022939474133572492,1218075806404703378487906248,0.000000001189154515598052746593,37499714551512080345129365,0.690022857261707867060351873079
24463238,1771170947,1218075806404703378487906248,1218075841166876661642435555,0.000000001189108163786774646307,37499700452515300242780283,0.690022599177698148231741015479
24463240,1771170971,1218075841166876661642435555,1218075875929037867113358519,0.000000001189107719697564796245,37499673848081155882571566,0.690022110974887969980784419022
24463261,1771171223,1218075875929037867113358519,1218076240931531466475283934,0.000000001189107035060033012996,37499679709242482128366921,0.690022233095045178785653661180
24463276,1771171403,1218076240931531466475283934,1218076501647706037005271568,0.000000001189107170753958221983,37499826505366454565420484,0.690024944554016306241805978061
24463281,1771171463,1218076501647706037005271568,1218076588553450160916681044,0.000000001189111738704914063388,37499827334776549073695643,0.690024963213110686943707605678
24463284,1771171499,1218076588553450160916681044,1218076640696900764767398255,0.000000001189111747339981931595,37499837195246082878026257,0.690025146698572511283487074252
24463289,1771171559,1218076640696900764767398255,1218076727602679583150763849,0.000000001189112079173308254197,37499838442943474691379562,0.690025173054470086775324944028
24463291,1771171583,1218076727602679583150763849,1218076762364994003242343093,0.000000001189112095826653664933,37499705103095982124853598,0.690022720759787766553472465603
24463299,1771171679,1218076762364994003242343093,1218076901413767180609595800,0.000000001189107916299558809214,37490088399396083204231203,0.689845764408770767417422575818
24463300,1771171691,1218076901413767180609595800,1218076918790407605644029404,0.000000001188802907966153959516,37490088565287735013571180,0.689845768140238568832955934340
24463302,1771171715,1218076918790407605644029404,1218076953543689353160756507,0.000000001188802926469871174466,37490012208010863931223621,0.689844364466902670862680224673
24463315,1771171883,1218076953543689353160756507,1218077196816193867284183105,0.000000001188800606896766065423,37490009669371305980777230,0.689844327255430100898081491323
24463317,1771171907,1218077196816193867284183105,1218077231569410410761361552,0.000000001188800428468065767864,37489903954725899756563454,0.689842383304806738841818969377
24463318,1771171919,1218077231569410410761361552,1218077248945970055623762713,0.000000001188797060791557669290,37489902489374353051181923,0.689842357018939145163471948763
24463324,1771171991,1218077248945970055623762713,1218077353205329055272985819,0.000000001188797060791557669290,37489903484725680689756232,0.689842379407707206873112681933
24463330,1771172063,1218077353205329055272985819,1218077457464699746904821331,0.000000001188797091631086154077,37489185140870528967098578,0.689829164874446676414265766653
24463331,1771172075,1218077457464699746904821331,1218077474840929444212782080,0.000000001188774264212118630478,37489190720817350148651350,0.689829268232613035394251710386
24463333,1771172099,1218077474840929444212782080,1218077509593394755068260262,0.000000001188774458501147939880,37489194476754492783351340,0.689829338705024719402558730508
24463334,1771172111,1218077509593394755068260262,1218077526969629523187774654,0.000000001188774560271592001716,37489199874918359111411409,0.689829438714182341385594554595
24463338,1771172159,1218077526969629523187774654,1218077596474581082629475690,0.000000001188774763812479711798,37483268652170338110593816,0.689720302475343327586188024725
24463340,1771172183,1218077596474581082629475690,1218077631221560107790683890,0.000000001188586664276532594651,37483271395117621899672924,0.689720354306577076997086805932
24463343,1771172219,1218077631221560107790683890,1218077683342034318090533853,0.000000001188586766046976656487,37483271892812924653272633,0.689720365500242071910008689883
24463344,1771172231,1218077683342034318090533853,1218077700715526447803174945,0.000000001188586766046976656487,37483272058711356702001121,0.689720369231463736880982651201
24463348,1771172279,1218077700715526447803174945,1218077770209497752217742495,0.000000001188586793802552272116,37483269113648956313776779,0.689720317751653988480597945454
24463350,1771172303,1218077770209497752217742495,1218077804956482161145701811,0.000000001188586682780249809601,37483231090690870156079774,0.689719619457783150728857890499
24463351,1771172315,1218077804956482161145701811,1218077822329957113669403986,0.000000001188585470786781122608,37483230968181691566093318,0.689719617881868751751994750521
24463365,1771172483,1218077822329957113669403986,1218078065558631672864187201,0.000000001188585575200613180755,37483493477414739364698272,0.689724457944591584634963510325
24463370,1771172543,1218078065558631672864187201,1218078152426635579650798999,0.000000001188593823364669829493,37483476877848156923643985,0.689724155892975643311615385755
24463371,1771172555,1218078152426635579650798999,1218078169800229410513488555,0.000000001188593260851670713653,37483478437652834268859187,0.689724185273131285001113610633
24463373,1771172579,1218078169800229410513488555,1218078204547419261582966909,0.000000001188593325614680345590,37483080508055067464484433,0.689716864426488052153274566081
24463374,1771172591,1218078204547419261582966909,1218078221920830118418036357,0.000000001188580696827775234435,37483080722021773504376107,0.689716869042227509467579693592
24463376,1771172615,1218078221920830118418036357,1218078256667652773824583670,0.000000001188580706079633841910,37482481713026169652502226,0.689705847732718035913990206609
24463381,1771172675,1218078256667652773824583670,1218078343533325545039515779,0.000000001188561741620001564100,37482482026022748521129600,0.689705856884316403920820448548
24463385,1771172723,1218078343533325545039515779,1218078413025868802500591831,0.000000001188561739769629759887,37481523175827015189639155,0.689688215312006858148663468455
24463389,1771172771,1218078413025868802500591831,1218078482516638315611131204,0.000000001188531338162472245547,37481523166530702672748570,0.689688217854324769895413282939
24463392,1771172807,1218078482516638315611131204,1218078534634718039164146986,0.000000001188531328910613638072,37481493297474048117437458,0.689687670253784412821573823749
24463398,1771172879,1218078534634718039164146986,1218078638870801110328966613,0.000000001188530406808712584002,37481468257466581928917887,0.689687213550037148124260966142
24463404,1771172951,1218078638870801110328966613,1218078743106823465108841837,0.000000001188529611148878338238,37481470214146308336203617,0.689687253625947294111142582551
24463407,1771172987,1218078743106823465108841837,1218078795224840708228847654,0.000000001188529651240265223705,37480937938735843990151200,0.689677460992369373293797707447
24463408,1771172999,1218078795224840708228847654,1218078812597266908335314417,0.000000001188512751178668174855,37480935396338077326017371,0.689677414886738393562382043456
24463410,1771173023,1218078812597266908335314417,1218078847342117695048486057,0.000000001188512677163799935443,37480900207397678036613677,0.689676768713901600094118293782
24463418,1771173119,1218078847342117695048486057,1218078986321400271931788256,0.000000001188511617825997341204,37480911147097180609744322,0.689676975447338858060675192974
